0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164
1e-10,1.2110289738386644e-10,1.2631335639768367e-10,1.5621673778892907e-10,1.5955064004448258e-10,2.0046264636339506e-10,2.015337685941735e-10,2.545640673860415e-10,2.5634246924273487e-10,3.215484176977703e-10,3.264778196985805e-10,4.061585988376988e-10,4.1389875589123673e-10,5.130325584897008e-10,5.2166781383999e-10,6.480286440412508e-10,6.495277757320261e-10,7.822876676670858e-10,8.185467307069021e-10,9.103439002935777e-10,1.0339338492393972e-09,1.1617522195269404e-09,1.3059965479060547e-09,1.649648074098021e-09,2.0837258511429578e-09,2.632024060704883e-09,3.324597932270945e-09,4.199411234979421e-09,5.304417279843926e-09,6.700187503509577e-09,8.463231720621152e-09,8.734016726554603e-09,1.0690192046030014e-08,1.3503140378698723e-08,1.7056269831425287e-08,2.1544346900318866e-08,2.7213387683753087e-08,3.437414337286239e-08,4.341913422721453e-08,5.484416576121027e-08,6.927550656129393e-08,8.750421749906794e-08,1.1052951411260221e-07,1.396135390856796e-07,1.7635054720471387e-07,2.2275429519995565e-07,2.8136842678706894e-07,3.554059037181068e-07,4.4892512582186075e-07,5.670523941381169e-07,7.16262911569279e-07,9.047357242349311e-07,1.1428020598100333e-06,1.4435116387279176e-06,1.8233480008684424e-06,2.3031320587070007e-06,2.909163405623883e-06,3.674661940736688e-06,4.641588833612782e-06,5.862946645916414e-06,7.405684692262442e-06,9.354368899026163e-06,1.181581732618102e-05,1.4924955450518323e-05,1.8852212170408723e-05,2.381286194765587e-05,2.9336080750936335e-05,3.007882518043102e-05,3.799357365039413e-05,4.49596930127732e-05,4.799095809323878e-05,5.7671061484846454e-05,6.0618989934975716e-05,6.872663455588754e-05,7.656988080124205e-05,7.883808295026847e-05,8.803408385511791e-05,9.669513540536777e-05,9.671798642975463e-05,0.00010501255374914115,0.00011270773913205853,0.00011999746209782426,0.00012216773489967932,0.00012747341784178018,0.00013455357290951652,0.00014109210220073786,0.00014726039047409072,0.00015324773445769024,0.00015431416638680932,0.0001600452421189941,0.00016652832248947551,0.00017246377768643923,0.00017793889692110582,0.00018308710667345343,0.0001880592975903103,0.00019298599864473614,0.00019491940296028544,0.00019888018823613633,0.00020509622149185024,0.00021084222657365864,0.00021614178061218165,0.00022100783323669433,0.00022550994754796255,0.0002298065441344914,0.0002337835530202208,0.00023775855698230226,0.00024175189200409142,0.000245832240828605,0.00024620924014946303,0.0002516594240487031,0.00025736440924361854,0.000262744142839538,0.00026774745306623875,0.0002724771505390672,0.00027675387501398794,0.00028082379356133126,0.00028456443231124416,0.00028809715388980104,0.0002914404920484443,0.00029464369639130294,0.0002977620717418551,0.0003008592568608893,0.00030399846823571066,0.0003072370642426338,0.00031061889564414476,0.00031099515499402017,0.00031771354778612707,0.0003243380989369954,0.00033009960430578677,0.0003351123479991579,0.0003394944083752828,0.0003433601033328085,0.00034681120043162386,0.00034988508958025915,0.0003527111160959354,0.00035389465082847824,0.0003568859651999329,0.00035978226158331404,0.00036255976695568194,0.0003652985878148338,0.00036777702094843896,0.0003702215694996555,0.00037256588077155394,0.0003748240376263116,0.00037700091443137036,0.00037912168812760075,0.0003812306092880236,0.00038339792549885426,0.0003857095020942931,0.00038831368677720433,0.00039128503927083545,0.00039282841850712545,0.00039793033374491534,0.00040671156868977445,0.00041433908001537985,0.00042094514838525356,0.00042666662703232057,0.0004316333490728846,0.0004359599559508486,0.00043974221337140856,0.00044305597636605206,0.0004459566860075388,0.0004484772179158347,0.0004441870736138439,0.00044639792195413106
4.907505959027614e-07,4.132012400115334e-07,3.97916105868153e-07,3.2745491628777317e-07,3.211913219753389e-07,2.5950242113997374e-07,2.58216680200645e-07,2.070328322809612e-07,2.0565123083486514e-07,1.6542042697959005e-07,1.6297508346206436e-07,1.3161734624443104e-07,1.2915496650148827e-07,1.041708347658046e-07,1.0235310218990269e-07,8.135272679092964e-08,8.111308307896873e-08,6.42807311728432e-08,6.07077396499991e-08,5.094138014816375e-08,4.099874484664304e-08,4.037017258596558e-08,3.9772591145415864e-08,3.743140673536011e-08,3.5876021609748175e-08,3.450760236140862e-08,3.368223640572005e-08,3.302423334091103e-08,3.2420180760036734e-08,3.260611114931816e-08,3.231205774214576e-08,3.1992671377973846e-08,3.007736776838455e-08,2.9706780757698604e-08,2.9397538173486212e-08,2.911778715054652e-08,2.8867778991228156e-08,2.863825103960777e-08,2.8425289987404373e-08,2.822298173134061e-08,2.802485371654486e-08,2.7824959470263616e-08,2.7614182498360328e-08,2.7386940523490363e-08,2.7139026434957226e-08,2.6871966539525355e-08,2.6596628318705745e-08,2.6333855773655634e-08,2.6111429183317464e-08,2.5951661296760198e-08,2.5858261507672892e-08,2.580756451297098e-08,2.5770683289672e-08,2.5736215219505146e-08,2.5708598714099434e-08,2.5697063002972128e-08,2.5707951551872976e-08,2.5747574973544666e-08,2.5825318792144213e-08,2.5954981763235257e-08,2.6147638080382094e-08,2.646177741000909e-08,2.6912999283174576e-08,2.7586188484402406e-08,2.8577224035463367e-08,3.0053337115330626e-08,3.1992671377973846e-08,3.2308373917369687e-08,3.624192925155512e-08,4.037017258596558e-08,4.2595702768690874e-08,5.094138014816375e-08,5.4154418932386555e-08,6.42807311728432e-08,7.705439047681869e-08,8.111308307896873e-08,1.0235310218990269e-07,1.2915496650148827e-07,1.292434448803494e-07,1.6297508346206436e-07,2.0565123083486514e-07,2.5950242113997374e-07,2.797275246766574e-07,3.2745491628777317e-07,4.1320124001153343e-07,5.214008287999684e-07,6.579332246575682e-07,8.302175681319736e-07,8.682385511735239e-07,1.0476157527896663e-06,1.3219411484660288e-06,1.6681005372000593e-06,2.104904144512022e-06,2.656087782946684e-06,3.3516026509388406e-06,4.229242874389499e-06,4.6535021281791454e-06,5.336699231206302e-06,6.7341506577508285e-06,8.497534359086437e-06,1.072267222010323e-05,1.3530477745798076e-05,1.7073526474706886e-05,2.1544346900318867e-05,2.71858824273294e-05,3.4304692863149194e-05,4.328761281083062e-05,5.462277217684337e-05,5.588907926277492e-05,6.892612104349695e-05,8.697490026177834e-05,0.00010974987654930568,0.00013848863713938718,0.0001747528400007683,0.00022051307399030453,0.0002782559402207126,0.0003511191734215127,0.0004430621457583878,0.0005590810182512223,0.0007054802310718645,0.0008902150854450393,0.0011233240329780265,0.0014174741629268048,0.001788649529057435,0.0022570197196339213,0.0023193623552061654,0.002848035868435799,0.003593813663804626,0.004534878508128582,0.00572236765935022,0.007220809018385456,0.009111627561154887,0.011497569953977358,0.014508287784959401,0.01830738280295366,0.02310129700083158,0.029150530628251757,0.03678379771828634,0.04641588833612782,0.058570208180566616,0.07390722033525775,0.093260334688322,0.1176811952434999,0.14849682622544635,0.1873817422860383,0.23644894126454075,0.298364724028334,0.3764935806792463,0.4750810162102793,0.5994842503189409,0.7564633275546291,0.8492137987184896,0.9545484566618327,1.2045035402587836,1.5199110829529334,1.917910261672485,2.420128264794384,3.0538555088334123,3.8535285937105352,4.862601580065354,6.135907273413164,7.742636826811277,9.770099572992246,12.328467394420635,13.883701273245904
