1, 8.153477218225362
1.0850083260864543, 11.510791366906346
1.1613433298619957, 14.868105515587445
1.2600671823452325, 19.904076738609092
1.348718329814948, 24.940047961630626
1.4633706173946348, 31.65467625899271
1.5877693040234542, 40.0479616306954
1.7227429147699427, 50.11990407673858
1.8691904062318343, 61.87050359712231
2.000695993135085, 71.94244604316549
2.0839996313139566, 78.65707434052757
2.1707718105193745, 85.37170263788971
2.261156951536744, 93.76498800959229
2.387551542458583, 103.83693045563547
2.5210113627991237, 115.5875299760192
2.625979543438281, 127.33812949640281
2.8107285020807273, 142.4460431654676
2.9277597306930616, 154.19664268585126
3.176643684582607, 174.34052757793756
3.40013423467894, 191.12709832134288
3.4938727747491294, 199.52038369304557
3.639348306498775, 211.27098321342925
3.8427813057469584, 224.70023980815347
4.057585842341323, 238.1294964028777
4.284397564687454, 253.2374100719424
4.523887652789107, 266.66666666666663
4.712250253345564, 275.05995203836926
4.975656534226754, 286.810551558753
5.253786750611668, 298.56115107913666
5.547463943909919, 308.6330935251798
5.9377518992387515, 317.0263788968824
6.442510248909706, 327.0983213429256
6.895768562556323, 332.1342925659472
7.584400528966522, 335.49160671462823
8.229137722303182, 333.81294964028774
8.689131662725183, 330.4556354916067
9.17483843386716, 325.4196642685851
9.95477609124387, 315.3477218225419
10.511230100734961, 306.9544364508393
11.25074036082605, 295.2038369304556
11.879636433037216, 283.4532374100719
12.543686660171355, 273.38129496402877
13.065972274054467, 263.3093525179856
14.176688705763864, 243.16546762589928
15.174079748634936, 224.70023980815347
15.805887906103598, 214.6282973621103
16.689408501474325, 201.19904076738607
17.86358019245736, 182.73381294964025
18.862122071335165, 169.30455635491603
19.647490461989076, 157.5539568345323
20.745749703965224, 144.12470023980808
21.90539965458783, 132.3741007194244
23.446538763970537, 117.26618705035969
24.422790022753777, 108.87290167865706
25.78797988805613, 97.12230215827333
27.22948140188791, 87.05035971223015
28.36324428954517, 78.65707434052757
29.94869843360926, 70.26378896882488
31.62277660168378, 63.5491606714628
33.8475749864017, 53.47721822541962
36.22889750924288, 45.08393285371693
38.77775631673869, 38.36930455635485
43.23413473439516, 29.976019184652216
49.531546705161865, 21.582733812949584
55.97981979123281, 16.546762589927994
64.13374699343993, 13.18944844124701
73.47536163492147, 11.510791366906346
97.7591642983538, 9.832134292565911
124.86959206072842, 8.153477218225362
139.219730076341, 6.474820143884813
166.13932472747888, 3.117505995203828
195.58636830395074, -1.9184652278178191
215.1182049928332, -5.275779376498917
239.83980358520057, -8.633093525179902
256.71356563109873, -10.311750599520451
271.06339043648313, -11.990407673861
298.13258713076635, -13.669064748201436
332.39428128443575, -13.669064748201436
375.66708903115887, -11.990407673861
407.6019194354694, -10.311750599520451
448.30625989398396, -8.633093525179902
486.4160246216514, -6.954436450839353
549.740180010373, -3.5971223021582546
604.638870089801, -1.9184652278178191
702.1933187540832, -0.23980815347727003
782.8900750377229, -0.23980815347727003
921.6519135912303, -0.23980815347727003
1099.8629754121134, -0.23980815347727003
1404.8753592375215, -0.23980815347727003
1699.4757056272865, -0.23980815347727003
2000.6959931350848, -0.23980815347727003
