1, 0.2352941176470722
1.1272574685951793, 0.2352941176470722
1.3401938789527554, 0.2352941176470722
1.6147023805282488, 1.6470588235293917
1.99791972539732, 3.058823529411825
2.5387753765139696, 4.470588235294144
2.978437143923426, 5.882352941176464
3.3574655152289776, 7.29411764705884
3.685309684595814, 8.705882352941217
3.9916832291317035, 10.117647058823593
4.323526749551529, 11.529411764705912
4.621041666053204, 12.941176470588232
4.873727819103001, 14.352941176470551
5.140231266294968, 15.764705882352928
5.4213075599817335, 17.176470588235304
5.9506783207006695, 20
6.445380412393649, 22.823529411764696
6.88890647949009, 25.64705882352945
7.362952913051755, 28.470588235294144
8.081918207234962, 32.70588235294122
8.98994894714923, 38.35294117647061
9.867784425089319, 44
10.546816435147207, 48.23529411764707
11.57667430202973, 55.29411764705884
12.877352663610782, 63.764705882352985
13.947895037913812, 70.8235294117647
14.710588862157756, 76.47058823529409
16.14702380528248, 86.35294117647061
17.029969604826643, 92
18.201853180088822, 100.47058823529409
19.454377598866074, 108.94117647058823
20.518174939528055, 114.58823529411762
21.640142467144003, 123.05882352941177
23.129265942525436, 131.52941176470586
24.394012217551804, 140
26.072637776835936, 148.47058823529414
28.240153436233122, 163.99999999999994
30.18344357372261, 175.29411764705884
32.692705857061654, 189.41176470588232
34.94238955666789, 202.11764705882354
36.853096845958106, 211.99999999999994
38.35438548869963, 220.4705882352941
41.54292866046775, 236
44.40162288571714, 250.11764705882354
46.21041666053203, 257.17647058823525
48.73727819102995, 268.47058823529403
51.40231266294967, 279.76470588235287
55.675578704529855, 295.2941176470588
59.50678320700674, 308
65.31740190843601, 323.5294117647058
69.81208934778414, 334.82352941176464
72.65603207807818, 340.47058823529403
76.62898332336583, 347.52941176470586
82.99943662152214, 354.58823529411757
87.53798222678296, 358.82352941176464
92.32470296490594, 360.235294117647
97.3731694600354, 360.235294117647
102.69769440034764, 358.82352941176464
108.31337311533117, 354.58823529411757
114.23612637190075, 348.9411764705882
122.09705879299347, 337.64705882352933
127.07094005036109, 329.17647058823525
132.2474428533004, 319.2941176470588
135.81507471375699, 309.4117647058823
143.2416662131798, 295.2941176470588
149.07691765899702, 279.76470588235287
155.14988038209887, 262.82352941176464
159.33535001731298, 251.52941176470586
163.6337308325045, 238.82352941176464
170.29969604826644, 221.8823529411764
172.58149216887145, 214.8235294117647
177.23721341914768, 199.29411764705878
182.01853180088824, 186.58823529411762
186.92883554087578, 173.88235294117646
191.97160426989723, 159.76470588235287
197.150411488544, 145.6470588235294
202.468927099533, 130.11764705882348
205.18174939528035, 121.64705882352945
210.71692595925236, 107.52941176470586
222.23927378707424, 79.29411764705878
228.23461023140163, 65.1764705882353
234.39168253126965, 52.470588235294144
237.53222854698484, 44
243.9401221755178, 31.29411764705884
250.52088119164821, 18.588235294117624
257.27916897525716, 5.882352941176464
264.2197747099639, -5.4117647058823195
271.34761677692575, -16.705882352941217
282.40153436233123, -29.41176470588232
290.0198647413197, -37.882352941176464
297.84371439234235, -46.352941176470495
305.87862759729234, -53.41176470588232
322.6045736703398, -63.29411764705878
335.7465515228977, -68.94117647058818
358.85028443085815, -71.76470588235293
378.4728077592621, -71.76470588235293
404.51666323218876, -67.52941176470586
426.63629920681603, -61.882352941176464
455.9944297996861, -53.41176470588232
487.37278191029947, -43.529411764705856
514.0231266294967, -35.05882352941171
549.394608398395, -25.176470588235247
603.0409729635742, -15.294117647058783
679.7824406420916, -6.823529411764753
766.2898332336576, -2.5882352941176805
887.108782030273, 0.2352941176470722
1013.3987092963333, 0.2352941176470722
1127.2574685951768, 0.2352941176470722
1253.9086431104122, 0.2352941176470722
1432.416662131798, 0.2352941176470722
1636.3373083250451, 0.2352941176470722
1844.5734519503412, 0.2352941176470722
1997.919725397317, 0.2352941176470722
