0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177
1e-10,1.1768119524349992e-10,1.2095322640582664e-10,1.3848863713938747e-10,1.5625211890634898e-10,1.629750834620647e-10,1.9179102616724848e-10,2.0072634450401097e-10,2.2570197196339168e-10,2.565662041564618e-10,2.656087782946684e-10,3.1257158496882363e-10,3.2668889860908236e-10,3.678379771828634e-10,4.1408870294522973e-10,4.328761281083062e-10,5.094138014816384e-10,5.216727500290259e-10,5.994842503189421e-10,6.49237148279823e-10,7.054802310718631e-10,7.810060517241856e-10,8.302175681319736e-10,9.034883994354131e-10,9.770099572992246e-10,1.1026333185301907e-09,1.1497569953977357e-09,1.3530477745798075e-09,1.5922827933410938e-09,1.873817422860387e-09,2.205130739903041e-09,2.5950242113997322e-09,3.0538555088334124e-09,3.5938136638046257e-09,4.229242874389499e-09,4.977023564332114e-09,5.8570208180566744e-09,6.892612104349682e-09,8.111308307896855e-09,8.784114993721375e-09,9.545484566618328e-09,1.1233240329780265e-08,1.321941148466029e-08,1.5556761439304726e-08,1.8307382802953696e-08,2.1544346900318826e-08,2.5353644939701117e-08,2.983647240283334e-08,3.5111917342151277e-08,4.1320124001153337e-08,4.8626015800653535e-08,5.72236765935022e-08,6.734150657750827e-08,7.92482898353917e-08,9.3260334688322e-08,1.0974987654930543e-07,1.2915496650148827e-07,1.519911082952933e-07,1.7886495290574352e-07,2.1049041445120227e-07,2.4770763559917087e-07,2.9150530628251753e-07,3.4304692863149124e-07,4.037017258596549e-07,4.750810162102794e-07,5.590810182512222e-07,6.579332246575682e-07,7.742636826811279e-07,9.111627561154888e-07,1.0722672220103232e-06,1.261856883066021e-06,1.4849682622544638e-06,1.7475284000076831e-06,2.0565123083486514e-06,2.4201282647943835e-06,2.8480358684357986e-06,3.3516026509388406e-06,3.944206059437656e-06,4.6415888336127735e-06,5.4622772176843374e-06,6.42807311728432e-06,7.564633275546291e-06,8.902150854450375e-06,1.047615752789664e-05,1.2328467394420657e-05,1.4508287784959402e-05,1.7073526474706886e-05,2.0092330025650454e-05,2.3644894126454072e-05,2.782559402207126e-05,2.9328991286588843e-05,3.274549162877725e-05,3.853528593710528e-05,4.505996002352417e-05,4.534878508128582e-05,5.336699231206302e-05,5.770395893071525e-05,6.280291441834245e-05,6.87844906724593e-05,7.390722033525775e-05,7.881468224508009e-05,8.697490026177834e-05,8.807658971988073e-05,9.670197841038588e-05,0.00010235310218990248,0.0001048934457593948,0.00011266347843811316,0.00011998216387808877,0.00012045035402587813,0.00012731194942027093,0.0001341263957176922,0.0001405883613337293,0.00014174741629268046,0.00014734298911782184,0.0001536836751552033,0.00015959891902348492,0.00016526632483717386,0.0001668100537200059,0.00017147389766052548,0.0001774483935822608,0.00018294778154100545,0.00018810544314473265,0.00019307711506820228,0.0001963040650040268,0.00019842201436144204,0.00020427175964494442,0.00020963603696830033,0.00021456000399179383,0.0002191479875357839,0.00022353005652270126,0.00022782968645309584,0.0002310129700083158,0.0002325325419730353,0.00023812495295918282,0.0002433129568793532,0.00024807272146130027,0.00025244307192490763,0.0002564977436947082,0.00026033395320280517,0.0002640593264598398,0.0002677531894262467,0.0002715021451421824,0.000271858824273294,0.0002767421648590253,0.00028181890042504613,0.00028656794059357286,0.0002909590483716158,0.00029527391688254615,0.00029874382351799915,0.0003022216347702506,0.0003055074002227742,0.000308670065472114,0.0003117834868222561,0.00031491706270056534,0.00031812717884626985,0.00031992671377973844,0.00032245656358278774,0.00032711107607381467,0.00033170858533128496,0.0003360283810636385,0.00034007151337960516,0.00034380486468575894,0.0003473200415801676,0.0003505860071601919,0.00035365281240904464,0.0003565282880809401,0.00035926237481499155,0.0003618600719766918,0.0003643892415496168,0.0003668803746878367,0.0003693934606377726,0.00037197414404365354,0.0003746652605012568,0.0003764935806792464,0.00037868356006017054,0.0003843841979631794,0.00038679496922426257,0.00039048327653208283
4.907505959027613e-07,4.238483804425773e-07,4.1320124001153343e-07,3.6684359347897075e-07,3.2745491628777317e-07,3.153320738161821e-07,2.7114829896467493e-07,2.595024211399737e-07,2.330944036244343e-07,2.0565123083486511e-07,1.9912373323987924e-07,1.7034048137929609e-07,1.6297508346206436e-07,1.455874879978981e-07,1.2915496650148827e-07,1.237457693806142e-07,1.0497216207085329e-07,1.0235310218990267e-07,8.892184560096678e-08,8.111308307896871e-08,7.401285684047965e-08,6.428073117284321e-08,5.9236979323222075e-08,5.0941380148163746e-08,4.445644913464141e-08,4.037017258596558e-08,3.9114812443325784e-08,3.960135943670617e-08,3.7742048222338535e-08,3.6481702103891535e-08,3.5573247950211724e-08,3.4601321239233484e-08,3.39430053964285e-08,3.345883349923204e-08,3.300599569567974e-08,3.257902079091072e-08,3.220649321175288e-08,3.287423925521348e-08,3.3556552161441704e-08,3.1992671377973846e-08,3.053089408544476e-08,2.998305568321321e-08,2.973743857376744e-08,2.9515704217181897e-08,2.923744347152301e-08,2.9117787150546522e-08,2.8941111921072967e-08,2.8774996051928764e-08,2.861799045978642e-08,2.8469408569653396e-08,2.8326280581895715e-08,2.8187375057633667e-08,2.804936720144632e-08,2.7910942761896996e-08,2.7768280358751846e-08,2.762023553817221e-08,2.7464552642280895e-08,2.729935041970232e-08,2.7123177138335043e-08,2.6938262129032956e-08,2.6746699947125264e-08,2.655494746166397e-08,2.637158931694592e-08,2.6205834861321556e-08,2.6066034245910543e-08,2.5959940168171373e-08,2.5885599301218348e-08,2.583815710591352e-08,2.5806425607890942e-08,2.57807914571198e-08,2.575594370537128e-08,2.5732298739498608e-08,2.5712605914029736e-08,2.5700206481523968e-08,2.5697282540929652e-08,2.570589690581777e-08,2.5725725943848168e-08,2.576656682394518e-08,2.5825318792144213e-08,2.5909005134398905e-08,2.6024489481365716e-08,2.6179812470460707e-08,2.638601115019016e-08,2.6659428502372433e-08,2.701852494025612e-08,2.749028433618775e-08,2.8109832059278603e-08,2.8924871131927735e-08,2.999922493615935e-08,3.1421845090442296e-08,3.1992671377973846e-08,3.355561882759615e-08,3.653714637632861e-08,4.037017258596558e-08,4.0577561370902476e-08,4.7006124867536734e-08,5.0941380148163746e-08,5.671076015974594e-08,6.428073117284321e-08,7.248532368022064e-08,8.111308307896871e-08,9.967476637790118e-08,1.0235310218990267e-07,1.2915496650148827e-07,1.5223239868442067e-07,1.6297508346206436e-07,2.0565123083486517e-07,2.595024211399737e-07,2.638228082505224e-07,3.2745491628777317e-07,4.1320124001153343e-07,5.214008287999684e-07,5.457616193459243e-07,6.579332246575682e-07,8.302175681319736e-07,1.0476157527896663e-06,1.3219411484660288e-06,1.4154680021218262e-06,1.6681005372000591e-06,2.104904144512022e-06,2.656087782946684e-06,3.3516026509388406e-06,4.229242874389499e-06,4.948014450165086e-06,5.336699231206302e-06,6.7341506577508285e-06,8.497534359086437e-06,1.072267222010323e-05,1.3530477745798074e-05,1.7073526474706886e-05,2.154434690031887e-05,2.5678855292433984e-05,2.7185882427329397e-05,3.4304692863149194e-05,4.328761281083062e-05,5.462277217684336e-05,6.892612104349695e-05,8.697490026177834e-05,0.00010974987654930568,0.00013848863713938718,0.00017475284000076832,0.00022051307399030453,0.00022579244712497173,0.0002782559402207126,0.0003511191734215127,0.0004430621457583877,0.0005590810182512223,0.0007054802310718644,0.0008902150854450393,0.0011233240329780263,0.0014174741629268046,0.0017886495290574352,0.002257019719633921,0.002848035868435799,0.003593813663804626,0.004100546529131877,0.004534878508128582,0.005722367659350218,0.007220809018385456,0.009111627561154887,0.011497569953977356,0.0145082877849594,0.01830738280295366,0.02310129700083158,0.029150530628251764,0.03678379771828634,0.046415888336127815,0.058570208180566616,0.07390722033525775,0.09326033468832198,0.1176811952434999,0.14849682622544635,0.1873817422860383,0.21898568999017667,0.23644894126454075,0.2983647240283341,0.3764935806792464,0.4543624047102332
